timestamp,camera,cls_name,confidence,zones,source
2025-11-27T11:28:51.199866,TeraWatchCam,zebra,0.65,,yolo
2025-11-27T11:28:51.199866,TeraWatchCam,cow,0.41,,yolo
2025-11-27T11:28:51.199866,TeraWatchCam,horse,0.27,,yolo
2025-11-27T11:28:51.400813,TeraWatchCam,zebra,0.83,,yolo
2025-11-27T11:28:51.400813,TeraWatchCam,zebra,0.68,,yolo
2025-11-27T11:28:51.400813,TeraWatchCam,zebra,0.31,,yolo
2025-11-27T11:28:51.400813,TeraWatchCam,cow,0.29,,yolo
2025-11-27T11:28:51.400813,TeraWatchCam,zebra,0.25,,yolo
2025-11-27T11:28:51.605026,TeraWatchCam,zebra,0.84,,yolo
2025-11-27T11:28:51.605026,TeraWatchCam,zebra,0.74,,yolo
2025-11-27T11:28:51.605026,TeraWatchCam,cow,0.32,,yolo
2025-11-27T11:28:51.605026,TeraWatchCam,zebra,0.32,,yolo
2025-11-27T11:28:51.819514,TeraWatchCam,zebra,0.84,,yolo
2025-11-27T11:28:51.819514,TeraWatchCam,zebra,0.72,,yolo
2025-11-27T11:28:51.819514,TeraWatchCam,zebra,0.32,,yolo
2025-11-27T11:28:51.819514,TeraWatchCam,cow,0.29,,yolo
2025-11-27T11:28:51.819514,TeraWatchCam,horse,0.28,,yolo
2025-11-27T11:28:52.025348,TeraWatchCam,zebra,0.87,,yolo
2025-11-27T11:28:52.025348,TeraWatchCam,zebra,0.63,,yolo
2025-11-27T11:28:52.025348,TeraWatchCam,zebra,0.40,,yolo
2025-11-27T11:28:52.025348,TeraWatchCam,cow,0.29,,yolo
2025-11-27T11:28:52.025348,TeraWatchCam,cow,0.27,,yolo
2025-11-27T11:28:52.025348,TeraWatchCam,zebra,0.25,,yolo
2025-11-27T11:28:52.228517,TeraWatchCam,zebra,0.87,,yolo
2025-11-27T11:28:52.228517,TeraWatchCam,zebra,0.68,,yolo
2025-11-27T11:28:52.228517,TeraWatchCam,cow,0.34,,yolo
2025-11-27T11:28:52.228517,TeraWatchCam,zebra,0.29,,yolo
